experiment_group,result_root,subject,dimension,fold,test_accuracy,test_loss,best_test_accuracy,best_test_loss,best_epoch,true_count_0,true_count_1,pred_count_0,pred_count_1,best_pred_count_0,best_pred_count_1,disable_dropout,train_keep_prob,standardize,train_phase_train,source_csv
strict_200ep_full,arousal,s26,arousal,1,0.887499988079071,0.5336518287658691,0.8999999761581421,0.4811672270298004,199,45,35,50,30,49,31,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,2,0.887499988079071,0.4394201040267944,0.8999999761581421,0.2893306016921997,146,44,36,53,27,48,32,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,3,0.8250000476837158,0.6931695342063904,0.8624999523162842,0.4753595292568207,173,46,34,38,42,43,37,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,4,0.912500023841858,0.2113969922065735,0.9375,0.2149372398853302,156,50,30,47,33,53,27,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,5,0.8624999523162842,0.4128586053848266,0.9249999523162842,0.2641555368900299,185,49,31,40,40,47,33,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,6,0.925000011920929,0.2211184650659561,0.925000011920929,0.2306038588285446,199,52,28,54,26,54,26,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,7,0.887499988079071,0.3552985191345215,0.887499988079071,0.3505674302577972,184,49,31,48,32,48,32,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,8,0.949999988079071,0.1487380564212799,0.962499976158142,0.1337828785181045,193,38,42,34,46,35,45,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,9,0.8624999523162842,0.4836830794811249,0.8999999761581421,0.4822741746902466,147,40,40,41,39,44,36,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s26,arousal,10,0.8374999761581421,0.4035637974739074,0.875,0.3002444505691528,168,47,33,38,42,41,39,0,0.5,0,0,experiments/strict_200ep_full/arousal/s26_summary.csv
strict_200ep_full,arousal,s27,arousal,1,0.962499976158142,0.1178019940853118,0.975000023841858,0.1066750288009643,162,21,59,22,58,21,59,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,2,0.975000023841858,0.0611461624503135,0.975000023841858,0.0822697654366493,133,32,48,32,48,30,50,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,3,0.962499976158142,0.1867206990718841,0.962499976158142,0.1553923785686493,142,31,49,32,48,32,48,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,4,0.975000023841858,0.0652754083275795,0.987500011920929,0.0696490406990051,191,23,57,21,59,22,58,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,5,0.9124999642372132,0.2209348082542419,0.962499976158142,0.132662832736969,171,31,49,34,46,30,50,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,6,0.9375,0.4629877209663391,0.949999988079071,0.3456416726112366,185,28,52,23,57,24,56,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,7,0.975000023841858,0.1569791436195373,0.975000023841858,0.1591950803995132,93,27,53,27,53,27,53,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,8,0.949999988079071,0.2441162467002868,0.962499976158142,0.1929455399513244,189,27,53,25,55,26,54,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,9,1.0,0.0112651363015174,1.0,0.0345499254763126,114,20,60,20,60,20,60,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s27,arousal,10,0.9375,0.235781580209732,0.949999988079071,0.22470723092556,117,20,60,17,63,20,60,0,0.5,0,0,experiments/strict_200ep_full/arousal/s27_summary.csv
strict_200ep_full,arousal,s28,arousal,1,0.8125,0.4039616882801056,0.8374999761581421,0.4548494219779968,190,47,33,52,28,40,40,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,2,0.912500023841858,0.2073764950037002,0.912500023841858,0.2073764950037002,200,42,38,43,37,43,37,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,3,0.9375,0.2163672149181366,0.9375,0.232131689786911,181,45,35,44,36,46,34,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,4,0.9249999523162842,0.2317549586296081,0.949999988079071,0.2517127990722656,198,46,34,48,32,50,30,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,5,0.8500000238418579,0.5165489315986633,0.862500011920929,0.4437924921512604,162,40,40,40,40,41,39,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,6,0.8875000476837158,0.2945905327796936,0.8875000476837158,0.2945905327796936,200,44,36,41,39,41,39,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,7,0.862500011920929,0.3709115087985992,0.875,0.3511226177215576,196,44,36,43,37,44,36,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,8,0.9124999642372132,0.2522976398468017,0.9375,0.2489765584468841,183,49,31,46,34,50,30,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,9,0.8875000476837158,0.3160625100135803,0.8999999761581421,0.3222614824771881,196,36,44,35,45,40,40,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s28,arousal,10,0.875,0.3208959400653839,0.925000011920929,0.2925018072128296,189,47,33,53,27,49,31,0,0.5,0,0,experiments/strict_200ep_full/arousal/s28_summary.csv
strict_200ep_full,arousal,s29,arousal,1,0.949999988079071,0.1715637743473053,0.962499976158142,0.1813642978668213,152,30,50,32,48,27,53,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,2,1.0,0.0054476312361657,1.0,0.0396636724472045,94,29,51,29,51,29,51,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,3,0.962499976158142,0.1523257344961166,0.962499976158142,0.1548910588026046,166,34,46,37,43,33,47,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,4,1.0,0.0058772778138518,1.0,0.0293097347021102,101,25,55,25,55,25,55,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,5,1.0,0.0003301894757896,1.0,0.1155750453472137,71,33,47,33,47,33,47,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,6,0.975000023841858,0.0882109403610229,0.987500011920929,0.0914060175418853,93,27,53,27,53,28,52,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,7,0.987500011920929,0.066262699663639,0.987500011920929,0.0677071288228035,127,23,57,24,56,24,56,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,8,0.962499976158142,0.1649200916290283,0.975000023841858,0.1559525728225708,179,31,49,30,50,31,49,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,9,0.962499976158142,0.2067761123180389,0.962499976158142,0.1997678428888321,115,33,47,34,46,34,46,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s29,arousal,10,0.987500011920929,0.0496432036161422,0.987500011920929,0.0786456614732742,120,35,45,36,44,36,44,0,0.5,0,0,experiments/strict_200ep_full/arousal/s29_summary.csv
strict_200ep_full,arousal,s30,arousal,1,0.975000023841858,0.0698440000414848,0.987500011920929,0.0466164723038673,174,44,36,46,34,45,35,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,2,0.9375,0.152607575058937,0.975000023841858,0.1428841054439544,122,47,33,42,38,49,31,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,3,0.949999988079071,0.1354253143072128,0.987500011920929,0.0639535784721374,147,34,46,30,50,33,47,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,4,1.0,0.0278368219733238,1.0,0.0535447597503662,117,40,40,40,40,40,40,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,5,0.9249999523162842,0.1999961137771606,0.9375,0.2561167478561401,177,41,39,43,37,40,40,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,6,0.962499976158142,0.1216247081756591,0.975000023841858,0.1041799485683441,194,46,34,45,35,44,36,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,7,0.9375,0.1847791969776153,0.962499976158142,0.1498228013515472,139,43,37,40,40,44,36,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,8,0.949999988079071,0.1204082071781158,0.975000023841858,0.11251812428236,136,42,38,38,42,40,40,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,9,0.962499976158142,0.2078340351581573,0.962499976158142,0.1771091669797897,108,36,44,35,45,35,45,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s30,arousal,10,0.975000023841858,0.0682564526796341,0.987500011920929,0.0420465283095836,178,47,33,45,35,48,32,0,0.5,0,0,experiments/strict_200ep_full/arousal/s30_summary.csv
strict_200ep_full,arousal,s31,arousal,1,0.8999999761581421,0.2913846969604492,0.912500023841858,0.3003460466861725,160,50,30,52,28,51,29,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,2,0.875,0.3010603785514831,0.9375,0.2193621098995208,167,43,37,35,45,48,32,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,3,0.875,0.2786054611206054,0.949999988079071,0.1982282847166061,167,39,41,45,35,39,41,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,4,0.9500000476837158,0.1365166753530502,0.975000023841858,0.1173785626888275,195,39,41,43,37,41,39,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,5,0.962499976158142,0.1013184040784835,0.975000023841858,0.1003941148519516,178,41,39,40,40,39,41,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,6,0.9124999642372132,0.1857266724109649,0.975000023841858,0.1362221091985702,191,38,42,31,49,38,42,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,7,0.887499988079071,0.2801405787467956,0.949999988079071,0.1350582242012024,192,39,41,46,34,41,39,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,8,0.949999988079071,0.1218018159270286,0.949999988079071,0.1767268925905227,154,44,36,44,36,42,38,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,9,0.9249999523162842,0.3122654557228088,0.9375,0.266749620437622,168,42,38,40,40,41,39,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s31,arousal,10,0.9375,0.2113617807626724,0.962499976158142,0.1848821341991424,155,45,35,46,34,46,34,0,0.5,0,0,experiments/strict_200ep_full/arousal/s31_summary.csv
strict_200ep_full,arousal,s32,arousal,1,0.9249999523162842,0.3737014532089233,0.9375,0.3072945475578308,195,23,57,19,61,22,58,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,2,0.9249999523162842,0.4470566511154175,0.9249999523162842,0.4182897806167602,178,27,53,21,59,21,59,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,3,0.925000011920929,0.3213683664798736,0.9375,0.3091409206390381,153,25,55,23,57,22,58,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,4,0.887499988079071,0.3354060053825378,0.8999999761581421,0.3313981890678406,190,23,57,28,52,25,55,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,5,0.875,0.4958961606025696,0.9249999523162842,0.2275459468364715,138,35,45,25,55,33,47,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,6,0.875,0.4611547589302063,0.9375,0.2694676220417022,197,27,53,19,61,24,56,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,7,0.8999999761581421,0.2255427092313766,0.9375,0.1468311995267868,196,22,58,18,62,23,57,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,8,0.8875000476837158,0.5715923309326172,0.912500023841858,0.2762206792831421,152,27,53,20,60,26,54,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,9,0.887499988079071,0.5533372163772583,0.9249999523162842,0.4293062090873718,185,32,48,23,57,26,54,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,arousal,s32,arousal,10,0.949999988079071,0.3059986233711242,0.949999988079071,0.3059986233711242,200,19,61,17,63,17,63,0,0.5,0,0,experiments/strict_200ep_full/arousal/s32_summary.csv
strict_200ep_full,valence,s01,valence,1,0.975000023841858,0.1035570427775383,0.975000023841858,0.0824416130781173,153,41,39,43,37,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,2,0.987500011920929,0.0333661660552024,1.0,0.0191907435655593,151,47,33,48,32,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,3,0.9375,0.1262986361980438,0.987500011920929,0.0937540978193283,140,34,46,37,43,33,47,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,4,1.0,0.0109473718330264,1.0,0.0199624355882406,192,43,37,43,37,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,5,0.975000023841858,0.0807655975222587,1.0,0.0262000672519207,137,40,40,38,42,40,40,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,6,0.975000023841858,0.047765627503395,0.987500011920929,0.0844580605626106,137,43,37,43,37,44,36,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,7,0.962499976158142,0.1175333857536315,0.975000023841858,0.1430912315845489,91,37,43,40,40,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,8,1.0,0.0106768440455198,1.0,0.0574074424803257,111,42,38,42,38,42,38,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,9,0.975000023841858,0.1079152002930641,1.0,0.0226748846471309,178,47,33,45,35,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s01,valence,10,0.962499976158142,0.1147160083055496,0.962499976158142,0.1781401336193084,175,46,34,43,37,43,37,0,0.5,0,0,experiments/strict_200ep_full/valence/s01_summary.csv
strict_200ep_full,valence,s02,valence,1,0.9375,0.233672946691513,0.9375,0.2452906519174575,194,38,42,37,43,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,2,0.9249999523162842,0.2027623057365417,0.9375,0.2170362472534179,190,40,40,40,40,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,3,0.8374999761581421,0.3781306147575378,0.875,0.4192850291728973,139,41,39,30,50,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,4,0.912500023841858,0.2434240579605102,0.9375,0.2395900636911392,190,36,44,35,45,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,5,0.862500011920929,0.238317459821701,0.8999999761581421,0.262048989534378,155,43,37,42,38,51,29,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,6,0.8374999761581421,0.3767256736755371,0.912500023841858,0.3184033334255218,163,35,45,44,36,34,46,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,7,0.9124999642372132,0.2387268096208572,0.9249999523162842,0.2218511700630188,197,28,52,29,51,30,50,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,8,0.824999988079071,0.5593810081481934,0.887499988079071,0.3978260159492492,188,33,47,19,61,26,54,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,9,0.800000011920929,0.3193819522857666,0.875,0.3368150591850281,187,34,46,40,40,30,50,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s02,valence,10,0.875,0.4537699222564697,0.875,0.3972223401069641,148,32,48,28,52,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s02_summary.csv
strict_200ep_full,valence,s03,valence,1,0.9375,0.0967276692390441,0.975000023841858,0.085905909538269,136,37,43,40,40,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,2,0.962499976158142,0.1199336200952529,0.975000023841858,0.0732931494712829,187,36,44,39,41,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,3,0.962499976158142,0.0930289626121521,0.975000023841858,0.1439161896705627,90,41,39,42,38,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,4,0.975000023841858,0.0542748123407363,0.987500011920929,0.1629794389009475,98,36,44,36,44,35,45,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,5,0.949999988079071,0.1683076322078704,0.975000023841858,0.1126758605241775,117,37,43,39,41,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,6,0.962499976158142,0.1835430562496185,0.975000023841858,0.1735726594924926,125,41,39,40,40,39,41,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,7,0.9375,0.188348114490509,0.975000023841858,0.1375524252653122,193,36,44,35,45,38,42,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,8,0.9375,0.1667171716690063,0.9500000476837158,0.1125394850969314,162,26,54,29,51,26,54,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,9,0.9375,0.1792572736740112,0.975000023841858,0.1165475249290466,165,41,39,44,36,41,39,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s03,valence,10,0.975000023841858,0.0742690786719322,0.987500011920929,0.0661355406045913,141,29,51,29,51,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s03_summary.csv
strict_200ep_full,valence,s04,valence,1,0.8374999761581421,0.339315265417099,0.9249999523162842,0.2491949945688247,174,47,33,56,24,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,2,0.875,0.3636811375617981,0.9124999642372132,0.2756050229072571,174,51,29,53,27,52,28,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,3,0.7874999642372131,0.4947924315929413,0.8999999761581421,0.3519935011863708,161,49,31,40,40,53,27,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,4,0.887499988079071,0.2572548389434814,0.8999999761581421,0.2543074786663055,177,52,28,49,31,50,30,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,5,0.862500011920929,0.4036990106105804,0.875,0.4391719996929168,183,51,29,50,30,55,25,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,6,0.8374999761581421,0.556673526763916,0.862500011920929,0.361732006072998,197,44,36,51,29,45,35,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,7,0.800000011920929,0.6152549982070923,0.8374999761581421,0.5043982267379761,142,46,34,38,42,55,25,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,8,0.800000011920929,0.565642237663269,0.8500000238418579,0.4918817579746246,158,45,35,41,39,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,9,0.8500000238418579,0.4568730294704437,0.862500011920929,0.3699102699756622,188,48,32,54,26,49,31,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s04,valence,10,0.875,0.3719766139984131,0.875,0.4005533754825592,179,47,33,49,31,47,33,0,0.5,0,0,experiments/strict_200ep_full/valence/s04_summary.csv
strict_200ep_full,valence,s05,valence,1,0.9249999523162842,0.2730887532234192,0.9375,0.2584051489830017,181,31,49,31,49,30,50,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,2,0.962499976158142,0.1753132939338684,0.975000023841858,0.1511920541524887,177,37,43,36,44,37,43,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,3,0.8999999761581421,0.3267781138420105,0.962499976158142,0.2773373126983642,152,25,55,29,51,24,56,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,4,0.9249999523162842,0.4184355139732361,0.9375,0.2644408941268921,158,35,45,29,51,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,5,0.9249999523162842,0.1637932062149047,0.9500000476837158,0.1163956969976425,188,30,50,32,48,32,48,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,6,0.987500011920929,0.0339498482644557,1.0,0.0373354032635688,152,36,44,35,45,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,7,0.9375,0.1593503355979919,0.962499976158142,0.1926394402980804,103,33,47,36,44,36,44,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,8,0.962499976158142,0.1419516950845718,0.975000023841858,0.1528580635786056,133,30,50,29,51,28,52,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,9,0.9249999523162842,0.2085606008768081,0.949999988079071,0.2134926617145538,175,34,46,34,46,34,46,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s05,valence,10,0.9500000476837158,0.2182696759700775,0.9500000476837158,0.2182696759700775,200,29,51,31,49,31,49,0,0.5,0,0,experiments/strict_200ep_full/valence/s05_summary.csv
strict_200ep_full,valence,s06,valence,1,0.9375,0.3065325617790222,0.962499976158142,0.1669747233390808,136,18,62,13,67,17,63,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,2,0.887499988079071,0.3951838910579681,0.9375,0.1711116731166839,187,16,64,7,73,15,65,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,3,0.9375,0.3002610802650451,0.9375,0.3271572589874267,176,21,59,18,62,18,62,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,4,0.9124999642372132,0.4324297308921814,0.9375,0.2523356080055237,146,15,65,8,72,10,70,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,5,0.8374999761581421,0.795198917388916,0.9124999642372132,0.1985898464918136,193,26,54,13,67,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,6,0.9249999523162842,0.2746026515960693,0.9375,0.2129742503166198,198,23,57,17,63,18,62,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,7,0.875,0.4394259452819824,0.962499976158142,0.1858534216880798,194,22,58,12,68,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,8,0.9375,0.2783128619194031,0.949999988079071,0.2787280082702636,198,21,59,20,60,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,9,0.975000023841858,0.0580274164676666,0.987500011920929,0.0517329908907413,178,20,60,18,62,19,61,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s06,valence,10,0.862500011920929,0.3957206606864929,0.9249999523162842,0.2367133051156997,136,18,62,7,73,14,66,0,0.5,0,0,experiments/strict_200ep_full/valence/s06_summary.csv
strict_200ep_full,valence,s07,valence,1,1.0,0.0028436104767024,1.0,0.0634535327553749,112,22,58,22,58,22,58,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s07,valence,2,0.987500011920929,0.0183896776288747,1.0,0.0339577421545982,152,21,59,22,58,21,59,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s07,valence,3,0.949999988079071,0.1985786259174347,0.962499976158142,0.162985622882843,114,25,55,23,57,24,56,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
strict_200ep_full,valence,s07,valence,4,0.975000023841858,0.0892412289977073,0.987500011920929,0.0865984037518501,176,22,58,22,58,23,57,0,0.5,0,0,experiments/strict_200ep_full/valence/s07_summary.csv
